API_WellNo,FileNumber,Operator,WellName,County,Pool_Nm,PoolCompDate,Date_Treat,Top_,Bot,Frac_Acid,Units,Vol,Lbs_Prop,Acid_Con,MTPress,MTRate_N,Stages,Wh_Lat,Wh_Long
33061039210000,32399,"SLAWSON EXPLORATION COMPANY, INC.",ATLANTIS FEDERAL 2 SLH,MOUNTRAIL,BAKKEN,8/1/2019,6/28/2019,10420,19421,SAND,Bbl,281568,9349222,NULL,8495,45.6,44,47.93522176,-102.4477219
33061039200000,32398,"SLAWSON EXPLORATION COMPANY, INC.",ATLANTIS FEDERAL 5-34-35MLH,MOUNTRAIL,BAKKEN,7/29/2019,10/30/2019,10812,20098,SAND,Bbl,260721,9130000,NULL,8281,42.7,43,47.93522121,-102.4481302
33061039200000,32398,"SLAWSON EXPLORATION COMPANY, INC.",ATLANTIS FEDERAL 5-34-35MLH,MOUNTRAIL,BAKKEN,7/29/2019,6/28/2019,10594,20028,SAND,Bbl,269679,9348998,NULL,8390,45.3,41,47.93522121,-102.4481302
33089008890000,32394,WHITING OIL AND GAS CORPORATION,FROEHLICH  31-28PH,STARK,BAKKEN,6/19/2017,5/14/2017,11000,20347,SAND,Bbl,371450,9184056,15,9182,61.3,45,46.91881155,-103.1800201
33089008880000,32393,WHITING OIL AND GAS CORPORATION,FROEHLICH  21-28-2PH,STARK,BAKKEN,6/17/2017,5/13/2017,11010,20171,SAND,Bbl,308690,9435304,15,6796,62,45,46.91881172,-103.1802003
33105042340000,32392,EQUINOR ENERGY LP,JACK 21-16  5TFH-R,WILLIAMS,BAKKEN,12/20/2016,9/17/2016,10775,20645,SAND,Bbl,142169,5851068,NULL,8904,64.8,49,48.31268542,-103.5537365
33105042330000,32391,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",ANDERSON 156-97-4-9-2MBH,WILLIAMS,BAKKEN,7/1/2016,6/22/2016,11130,21309,SAND,Bbl,194552,5929220,NULL,9298,81.5,33,48.3739117,-103.1669611
33105042320000,32389,"LIBERTY RESOURCES MANAGEMENT COMPANY, LLC",TANK  156-98-1-12-2MBH,WILLIAMS,BAKKEN,7/6/2016,6/28/2016,11060,21312,SAND,Bbl,175627,6521240,NULL,9194,82.1,33,48.37174161,-103.2288628
33025030930000,32380,XTO ENERGY INC,WERRE TRUST  21X-3A,DUNN,BAKKEN,3/20/2018,1/29/2018,11340,20749,SAND,Bbl,17775965,764790,NULL,9500,86,60,47.58771802,-102.9010425
33025030920000,32379,XTO ENERGY INC,WERRE TRUST  21X-3E,DUNN,BAKKEN,3/17/2018,1/29/2018,11395,20495,SAND,Bbl,795931,17810933,NULL,9380,90,60,47.58771853,-102.9009208
33025030910000,32378,XTO ENERGY INC,WERRE TRUST  21X-3B,DUNN,BAKKEN,3/15/2018,1/29/2018,11335,20366,SAND,Bbl,805643,17860130,NULL,9220,90,60,47.58771904,-102.9007992
33023013940000,32376,"PETRO-HUNT, L.L.C.",M HAUGEN  14B-24HN,DIVIDE,BAKKEN,5/22/2016,5/17/2016,9277,18915,SAND,Bbl,106568,3430110,NULL,9138,82.2,22,48.66375518,-103.5472324
33025030900000,32375,"PETRO-HUNT, L.L.C.",SABROSKY 144-97-6A-7-2H,DUNN,BAKKEN,12/3/2017,10/24/2017,11329,21547,SAND,Bbl,97044,5008086,15,9797,36,45,47.32942204,-103.0201758
33025030890000,32374,"PETRO-HUNT, L.L.C.",SABROSKY 145-97-34D-27-3H,DUNN,BAKKEN,12/15/2017,11/27/2017,11324,21249,SAND,Bbl,212304,5485787,15,9557,76,50,47.32942027,-103.0205796
33105042310000,32368,WHITING OIL AND GAS CORPORATION,CARSCALLEN  31-14-2H,WILLIAMS,BAKKEN,6/10/2016,5/31/2016,11300,22188,SAND,Gal,8194517,8741420,15,9312,53,45,48.16797131,-103.2497
33025030880000,32367,XTO ENERGY INC,WERRE TRUST FEDERAL  21X-3F2-N,DUNN,BAKKEN,3/27/2018,11/22/2017,11500,21308,SAND,Bbl,527344,11767005,NULL,9274,91,40,47.58772006,-102.9005558
33025030870000,32366,XTO ENERGY INC,WERRE TRUST FEDERAL  21X-3B-N,DUNN,BAKKEN,3/29/2018,11/22/2017,11350,21244,SAND,Bbl,511430,11724539,NULL,9130,81,40,47.58772057,-102.9004341
33053074370000,32361,"CONTINENTAL RESOURCES, INC.",ANTELOPE FEDERAL  8-23H2,MCKENZIE,BAKKEN,5/9/2018,3/28/2018,11720,21644,SAND,Bbl,227329,9791629,NULL,9997,75,60,48.05159038,-102.7369718
33053074360000,32360,"CONTINENTAL RESOURCES, INC.",ANTELOPE FEDERAL 7-23H,MCKENZIE,BAKKEN,5/11/2018,3/28/2018,11551,21451,SAND,Bbl,286994,14637002,NULL,9179,75,60,48.05158984,-102.7371559
33053074350000,32359,"CONTINENTAL RESOURCES, INC.",ANTELOPE FEDERAL  6-23H1,MCKENZIE,BAKKEN,12/22/2018,3/14/2018,11434,21516,SAND,Bbl,112451,5984920,NULL,9559,73,36,48.05158931,-102.73734
33053074340000,32358,"CONTINENTAL RESOURCES, INC.",ANTELOPE FEDERAL  5-23H,MCKENZIE,BAKKEN,5/15/2018,3/14/2018,11425,21027,SAND,Bbl,215350,707725,NULL,8902,74,58,48.05158877,-102.7375242
33053074330000,32357,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL  2-20H1,MCKENZIE,BAKKEN,8/24/2017,3/11/2017,11773,26831,SAND,Bbl,379156,22779685,NULL,9246,62,61,48.06118981,-102.8011724
33053074320000,32356,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL  4-20H2,MCKENZIE,BAKKEN,7/26/2017,3/8/2017,20193,26916,SAND,Bbl,156681,6949859,NULL,9299,60,28,48.06118909,-102.8009882
33053074310000,32355,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL 6-20H1,MCKENZIE,BAKKEN,7/30/2017,3/30/2017,11600,26980,SAND,Bbl,323404,15453782,NULL,10396,62,61,48.06118836,-102.800804
33053074300000,32354,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL 8-20H2,MCKENZIE,BAKKEN,8/7/2019,3/28/2017,13950,27102,SAND,Bbl,303064,13438176,NULL,9291,64.3,55,48.06118764,-102.8006198
33053074290000,32353,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL  1-20H,MCKENZIE,BAKKEN,7/11/2017,5/26/2017,12187,26652,SAND,Bbl,549564,24777579,NULL,9479,62,69,48.06173843,-102.8012656
33053074280000,32352,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL 3-20H,MCKENZIE,BAKKEN,7/13/2017,5/25/2017,11315,26542,SAND,Bbl,525908,20574763,NULL,9058,62,72,48.0617377,-102.8010814
33053074270000,32351,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL 5-20H,MCKENZIE,BAKKEN,7/17/2017,4/20/2017,11403,26755,SAND,Bbl,405686,14165566,NULL,9096,62,71,48.06173698,-102.8008972
33053074260000,32350,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL  7-20H,MCKENZIE,BAKKEN,7/20/2017,4/18/2017,22969,26743,SAND,Bbl,106001,3109630,NULL,9117,63,17,48.06173625,-102.8007131
33053074250000,32349,"CONTINENTAL RESOURCES, INC.",HEREFORD FEDERAL  9-20H,MCKENZIE,BAKKEN,7/23/2017,4/17/2017,11573,26846,SAND,Bbl,561684,14255849,NULL,9119,62,86,48.06173553,-102.8005289
33025030860000,32348,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU MAINSTREETER  6-2-30 MBH,DUNN,BAKKEN,1/22/2018,1/22/2018,11705,22327,SAND,Bbl,212775,11434056,15,8756,82.5,32,47.52836306,-102.7137832
33025030850000,32347,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU MAINSTREETER  7-2-30 TFH,DUNN,BAKKEN,1/27/2018,1/27/2018,11775,22127,SAND,Bbl,213840,15445300,15,8793,83,31,47.52847798,-102.7138465
33025030840000,32346,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU MAINSTREETER  8-2-30 MBH,DUNN,BAKKEN,1/27/2018,1/27/2018,11465,21725,SAND,Bbl,199773,10495200,15,8944,82.3,31,47.52859291,-102.7139057
33053074240000,32345,QEP ENERGY COMPANY,KDM  3-7-6T3HD,MCKENZIE,BAKKEN,9/29/2016,9/8/2016,11424,21260,SAND,Bbl,124919,9579920,NULL,8474,36.3,49,47.73297024,-102.8841243
33053074230000,32344,QEP ENERGY COMPANY,KDM  3-7-6T2HD,MCKENZIE,BAKKEN,9/30/2016,9/12/2016,11384,21281,SAND,Bbl,127436,10009320,NULL,8592,36.2,49,47.73292449,-102.8840517
33053074220000,32343,QEP ENERGY COMPANY,KDM  1-7-6T3HD,MCKENZIE,BAKKEN,10/4/2016,9/16/2016,11439,21100,SAND,Bbl,121633,9551845,NULL,8424,36.3,49,47.73287596,-102.8839832
33053074210000,32341,ENERPLUS RESOURCES USA CORPORATION,QUILLFISH  149-95-36C-25H-TF-LLW,MCKENZIE,BAKKEN,10/16/2016,10/16/2016,11509,21156,SAND,Gal,6522028,8602346,15,9253,106.3,40,47.67465492,-102.7904955
33105042290000,32340,WHITING OIL AND GAS CORPORATION,CARSCALLEN  31-14-4H,WILLIAMS,BAKKEN,6/14/2016,6/8/2016,11373,23043,SAND,Bbl,271582,13585321,NULL,8958,51.8,45,48.16794781,-103.2494581
33105042280000,32339,WHITING OIL AND GAS CORPORATION,CARSCALLEN  31-14-3H,WILLIAMS,BAKKEN,6/11/2016,6/7/2016,11534,22392,SAND,Gal,7502605,8190000,15,9025,53,45,48.16795818,-103.2495811
33105042270000,32338,WHITING OIL AND GAS CORPORATION,CARSCALLEN  31-14H,WILLIAMS,BAKKEN,6/9/2016,1/30/2016,11522,22228,SAND,Gal,8242729,8808580,15,9050,53,45,48.16798167,-103.249823
33023013930000,32336,"PETRO-HUNT, L.L.C.",NYSTUEN  14B-35HS,DIVIDE,BAKKEN,6/17/2016,5/24/2016,9071,19315,SAND,Bbl,67913,2686392,NULL,9528,58,20,48.72116522,-103.3713455
33023013920000,32335,"PETRO-HUNT, L.L.C.",NYSTUEN  14-35HN,DIVIDE,BAKKEN,6/17/2016,5/23/2016,9175,18820,SAND,Bbl,67913,2686392,NULL,9528,58,20,48.72116499,-103.3715527
33025030830000,32334,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU RED RIVER 4-2-16 TFH,DUNN,BAKKEN,12/1/2017,10/24/2017,11850,21665,SAND,Bbl,179759,1485080,NULL,8768,81,30,47.55509168,-102.7938399
33025030820000,32333,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU RED RIVER  3-2-16 MBH,DUNN,BAKKEN,12/5/2017,10/25/2017,11685,21995,SAND,Bbl,336599,10432050,NULL,8829,81,30,47.55519596,-102.7939398
33025030810000,32332,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU RED RIVER  3-2-16 TFH,DUNN,BAKKEN,12/8/2017,10/25/2017,11875,20470,SAND,Bbl,154851,14001350,NULL,8757,81,24,47.5552975,-102.7940437
33025030800000,32331,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU RED RIVER  1-2-16 MBH,DUNN,BAKKEN,3/5/2017,2/16/2017,11725,21651,SAND,Bbl,172407,5623200,NULL,8648,81.8,29,47.55607411,-102.7947989
33025030790000,32330,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU DAKOTAN  8-2-16 TFH,DUNN,BAKKEN,3/3/2017,2/18/2017,11950,21493,SAND,Bbl,149375,7309500,NULL,8498,80.5,29,47.55617838,-102.7948988
33053074200000,32329,WHITING OIL AND GAS CORPORATION,ROLLA FEDERAL  11-3-1TFHU,MCKENZIE,BAKKEN,9/14/2016,8/5/2016,11245,20381,SAND,Bbl,135033,10029000,NULL,9181,55.3,35,48.02051777,-103.0888733
33053074190000,32328,WHITING OIL AND GAS CORPORATION,ROLLA FEDERAL 11-3-2TFH,MCKENZIE,BAKKEN,9/22/2016,8/5/2016,11604,20248,SAND,Bbl,112476,7122800,NULL,9174,53.3,35,48.02051779,-103.0890574
33053074180000,32327,WHITING OIL AND GAS CORPORATION,ROLLA FEDERAL  11-3-1TFH,MCKENZIE,BAKKEN,9/6/2016,7/28/2016,11430,20803,SAND,Bbl,103229,7140000,NULL,9098,53.2,35,48.02051782,-103.0892415
33053074170000,32326,WHITING OIL AND GAS CORPORATION,ROLLA FEDERAL 11-3-1H,MCKENZIE,BAKKEN,9/13/2016,7/28/2016,11136,20775,SAND,Bbl,104121,7140000,NULL,9109,55.6,35,48.02051784,-103.0894256
33061039110000,32325,"HESS BAKKEN INVESTMENTS II, LLC",EN-FREDA-  LW-154-94-2635H-1,MOUNTRAIL,BAKKEN,9/22/2016,8/9/2016,11095,21016,SAND,Bbl,48323,3482363,NULL,8892,31,23,48.13815874,-102.74111
33061039100000,32324,"HESS BAKKEN INVESTMENTS II, LLC",EN-FREDA-  154-94-2635H-12,MOUNTRAIL,BAKKEN,9/15/2016,8/2/2016,10915,20879,SAND,Bbl,56503,3499760,NULL,8348,32,50,48.13815805,-102.7409747
33061039090000,32323,"HESS BAKKEN INVESTMENTS II, LLC",EN-FREDA-  154-94-2635H-11,MOUNTRAIL,BAKKEN,9/11/2016,8/7/2016,11145,20581,SAND,Bbl,64560,3501248,NULL,8292,33,50,48.13815737,-102.7408395
33061039080000,32322,"HESS BAKKEN INVESTMENTS II, LLC",EN-FREDA-  154-94-2635H-10,MOUNTRAIL,BAKKEN,9/5/2016,7/30/2016,10888,20204,SAND,Bbl,55048,3485269,NULL,8156,60,50,48.13815669,-102.7407042
33061039070000,32321,"HESS BAKKEN INVESTMENTS II, LLC",EN-FREDA-  154-94-2635H-9,MOUNTRAIL,BAKKEN,9/1/2016,8/4/2016,11098,20473,SAND,Bbl,65596,3491723,NULL,8219,31,50,48.13815601,-102.740569
33061039060000,32320,"HESS BAKKEN INVESTMENTS II, LLC",EN-FREDA-  154-94-2635H-8,MOUNTRAIL,BAKKEN,8/27/2016,7/26/2016,11005,19975,SAND,Bbl,61475,3494165,NULL,9394,31,50,48.13815533,-102.7404337
33061039020000,32316,"EOG RESOURCES, INC.",VAN HOOK  71-1411HX,MOUNTRAIL,BAKKEN,6/10/2017,5/4/2017,9779,17960,SAND,Gal,8166413,13079512,NULL,8577,81.9,35,47.98109301,-102.2807689
33061039010000,32315,"EOG RESOURCES, INC.",VAN HOOK 70-1411HX,MOUNTRAIL,BAKKEN,6/10/2017,5/3/2017,10082,16670,SAND,Gal,6351960,10638250,NULL,9448,82.4,28,47.98081889,-102.2807708
33105042260000,32314,XTO ENERGY INC,SONYA  11X-18F,WILLIAMS,BAKKEN,11/6/2018,7/29/2018,10576,20424,SAND,Bbl,246425,4978340,NULL,8885,86,40,48.16758337,-102.9530433
33105042250000,32313,XTO ENERGY INC,SONYA  11X-18B,WILLIAMS,BAKKEN,11/1/2018,10/18/2018,10232,20312,SAND,Bbl,188780,1441560,NULL,9223,86,40,48.16758351,-102.9531663
33105042240000,32312,XTO ENERGY INC,SONYA FEDERAL  11X-18A,WILLIAMS,BAKKEN,10/24/2018,7/30/2018,10134,20156,SAND,Bbl,423219,9961540,NULL,8918,82,40,48.16758365,-102.9532894
33105042230000,32311,XTO ENERGY INC,SONYA FEDERAL  11X-18E,WILLIAMS,BAKKEN,10/30/2018,8/11/2018,10393,20216,SAND,Bbl,240419,4892960,NULL,8950,86,40,48.16758379,-102.9534124
33053074160000,32307,XTO ENERGY INC,LUND  41X-17HXE,MCKENZIE,BAKKEN,1/12/2018,10/13/2017,12080,21329,SAND,Bbl,314583,10697587,NULL,9149,77,45,47.81765889,-103.1168317
33053074150000,32306,XTO ENERGY INC,LUND  41X-17D,MCKENZIE,BAKKEN,1/26/2018,10/19/2017,11470,20879,SAND,Bbl,461203,11292571,NULL,9571,66,47,47.81765952,-103.1169539
33053074140000,32305,XTO ENERGY INC,LUND  41X-17H2,MCKENZIE,BAKKEN,11/28/2017,10/14/2017,11580,20870,SAND,Bbl,312988,10220886,NULL,9130,79,46,47.81766015,-103.1170762
33053074130000,32304,XTO ENERGY INC,LUND  41X-17C,MCKENZIE,BAKKEN,1/27/2018,10/20/2017,11454,20668,SAND,Bbl,469217,11008836,NULL,9253,67,46,47.81766078,-103.1171984
33053074120000,32303,XTO ENERGY INC,LUND  41X-17G,MCKENZIE,BAKKEN,1/13/2018,10/14/2017,11605,21210,SAND,Bbl,321255,11485260,NULL,9121,77,48,47.81766141,-103.1173206
33025030760000,32302,XTO ENERGY INC,FBIR BLACKMEDICINE  24X-21AXD,DUNN,BAKKEN,8/27/2017,4/27/2017,11810,20443,SAND,Bbl,153685,7426805,NULL,8404,51,40,47.70380667,-102.3363948
33007018590000,32301,WHITING OIL AND GAS CORPORATION,PRONGHORN FEDERAL  41-14PHU,BILLINGS,BAKKEN,10/20/2018,10/5/2018,11076,20897,SAND,Bbl,161458,5041640,NULL,8953,61.5,45,46.94945602,-103.2512901
33053074110000,32294,"CONTINENTAL RESOURCES, INC.",HOLSTEIN FEDERAL 13-25H,MCKENZIE,BAKKEN,11/23/2016,11/10/2016,12137,22327,SAND,Bbl,302908,8094760,NULL,9347,65,61,48.04816643,-102.7162098
33105042210000,32293,EQUINOR ENERGY LP,MARK 4-9F  #8TFH,WILLIAMS,BAKKEN,1/2/2019,12/8/2018,11319,21363,SAND,Bbl,226842,9122038,15,8957,71.7,41,48.19649665,-103.5576075
33105042200000,32292,EQUINOR ENERGY LP,MARK 4-9F  #7H,WILLIAMS,BAKKEN,1/5/2019,10/11/2018,11189,21231,SAND,Bbl,232326,9060026,15,8827,77.8,48,48.19649676,-103.5577224
33025030740000,32291,XTO ENERGY INC,FBIR BLACKMEDICINE 24X-21F,DUNN,BAKKEN,8/23/2017,5/26/2017,10574,19682,SAND,Bbl,151888,7404809,NULL,8799,51,40,47.7040534,-102.3363943
33025030730000,32290,XTO ENERGY INC,FBIR BLACKMEDICINE  24X-21A,DUNN,BAKKEN,9/9/2017,4/27/2017,10512,19785,SAND,Bbl,153145,7574408,NULL,8635,51,40,47.70397116,-102.3363945
33053074100000,32289,EQUINOR ENERGY LP,CHERYL 17-20  #1H-R,MCKENZIE,BAKKEN,11/25/2016,5/29/2016,11567,21012,SAND,Bbl,436209,11174820,NULL,9030,83.2,48,47.99430574,-103.2555464
33007018570000,32288,WHITING OIL AND GAS CORPORATION,SMITH FEDERAL  34-12-2PH,BILLINGS,BAKKEN,10/10/2018,9/10/2018,11188,21218,SAND,Bbl,159868,5073200,NULL,8951,61.2,45,46.95003968,-103.2336574
33053074090000,32287,WHITING OIL AND GAS CORPORATION,KOALA  44-31-2TFH,MCKENZIE,BAKKEN,12/10/2016,11/6/2016,11520,20681,SAND,Bbl,154110,7322634,NULL,9200,51,35,47.93631796,-103.3946501
33025030720000,32283,XTO ENERGY INC,FBIR BLACKMEDICINE  24X-21E,DUNN,BAKKEN,9/5/2017,4/15/2017,10622,20175,SAND,Bbl,140066,140066,NULL,8765,51,40,47.70388891,-102.3363946
33025030710000,32282,XTO ENERGY INC,FBIR BLACKMEDICINE  24X-21CXD,DUNN,BAKKEN,9/18/2017,5/13/2017,10499,20560,SAND,Bbl,201044,12036137,NULL,8582,51,40,47.70430012,-102.3363938
33025030700000,32281,XTO ENERGY INC,FBIR BLACKMEDICINE  24X-21H,DUNN,BAKKEN,10/13/2017,3/30/2017,10555,20326,SAND,Bbl,208271,11493313,NULL,8998,51,40,47.70438237,-102.3363937
33025030690000,32280,XTO ENERGY INC,FBIR BLACKMEDICINE  24X-21C,DUNN,BAKKEN,9/28/2017,5/13/2017,10468,19752,SAND,Bbl,188868,11056958,NULL,8592,51,40,47.70446461,-102.3363935
33025030680000,32279,XTO ENERGY INC,FBIR BLACKMEDICINE  24X-21G,DUNN,BAKKEN,10/18/2017,3/21/2017,10410,19485,SAND,Bbl,209232,10460122,NULL,9002,52,40,47.70454685,-102.3363933
33061038970000,32277,"SLAWSON EXPLORATION COMPANY, INC.",GOBLIN (FEDERAL)  1 SLH,MOUNTRAIL,BAKKEN,9/16/2019,8/24/2019,10456,20370,SAND,Bbl,296043,9785747,NULL,8787,46.6,46,47.87961559,-102.4300682
33061038960000,32276,"SLAWSON EXPLORATION COMPANY, INC.",GOBBLER  FEDERAL  4-26-35MLH,MOUNTRAIL,BAKKEN,6/10/2019,8/23/2019,11048,20551,SAND,Bbl,279702,9782903,NULL,8218,46.9,46,47.87972525,-102.4300682
33061038960000,32276,"SLAWSON EXPLORATION COMPANY, INC.",GOBBLER  FEDERAL  4-26-35MLH,MOUNTRAIL,BAKKEN,6/10/2019,5/22/2019,10740,20733,SAND,Bbl,276078,9617736,NULL,8888,45.6,46,47.87972525,-102.4300682
33061038940000,32274,"SLAWSON EXPLORATION COMPANY, INC.",SUBMARINER FEDERAL  2 SLH,MOUNTRAIL,BAKKEN,6/11/2019,5/15/2019,24426,27160,SAND,Bbl,67556,2604844,NULL,8294,47,31,47.87994455,-102.4300682
33061038940000,32274,"SLAWSON EXPLORATION COMPANY, INC.",SUBMARINER FEDERAL  2 SLH,MOUNTRAIL,BAKKEN,6/11/2019,5/17/2019,10134,24364,SAND,Bbl,416720,13766243,NULL,8507,48.2,63,47.87994455,-102.4300682
33061038930000,32273,"SLAWSON EXPLORATION COMPANY, INC.",SUBMARINER FEDERAL 7-23-20TFH,MOUNTRAIL,BAKKEN,6/13/2019,4/19/2019,24969,27545,SAND,Bbl,69461,2604370,NULL,8622,43.4,31,47.8800542,-102.4300681
33061038930000,32273,"SLAWSON EXPLORATION COMPANY, INC.",SUBMARINER FEDERAL 7-23-20TFH,MOUNTRAIL,BAKKEN,6/13/2019,4/22/2019,10698,24906,SAND,Bbl,440121,14421034,NULL,9359,46.4,66,47.8800542,-102.4300681
33061038920000,32272,"SLAWSON EXPLORATION COMPANY, INC.",SUBMARINER FEDERAL 2-23-20H,MOUNTRAIL,BAKKEN,6/15/2019,4/17/2019,25467,28025,SAND,Bbl,71141,2608039,NULL,8157,43,31,47.88016386,-102.4300681
33061038920000,32272,"SLAWSON EXPLORATION COMPANY, INC.",SUBMARINER FEDERAL 2-23-20H,MOUNTRAIL,BAKKEN,6/15/2019,4/22/2019,10523,25405,SAND,Bbl,470073,15509349,NULL,8395,47.3,71,47.88016386,-102.4300681
33053074050000,32270,EQUINOR ENERGY LP,ENDERUD 9-4 #3TFH,MCKENZIE,BAKKEN,8/11/2018,6/14/2018,11676,22495,SAND,Bbl,330949,8558246,15,8748,81.2,44,48.0251508,-103.2329673
33025030670000,32269,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU ATLANTIC EXPRESS  23-19TFH,DUNN,BAKKEN,5/11/2018,4/6/2018,11075,24270,SAND,Bbl,209694,13996400,NULL,9001,82,42,47.54035113,-102.7053701
33025030660000,32268,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU PACIFIC EXPRESS 22-19TFH,DUNN,BAKKEN,5/16/2018,4/6/2018,11162,23555,SAND,Bbl,195511,13145000,NULL,9060,82,40,47.54014104,-102.705176
33025030650000,32267,BURLINGTON RESOURCES OIL & GAS COMPANY LP,CCU PACIFIC EXPRESS  22-19MBH,DUNN,BAKKEN,5/14/2018,4/6/2018,11205,23877,SAND,Bbl,197996,13434328,NULL,8957,82,39,47.54024609,-102.7052731
33053074040000,32266,WHITING OIL AND GAS CORPORATION,KOALA  44-31H,MCKENZIE,BAKKEN,12/22/2016,11/6/2016,11498,20336,SAND,Bbl,184456,10111416,NULL,9390,51.6,35,47.93638674,-103.3948049
33053074030000,32265,WHITING OIL AND GAS CORPORATION,KOALA  44-31-3TFH,MCKENZIE,BAKKEN,1/9/2017,11/6/2016,11498,20616,SAND,Bbl,148433,7321400,NULL,9456,52.1,35,47.93645825,-103.3949556
33053074020000,32264,WHITING OIL AND GAS CORPORATION,KOALA  44-31TFH,MCKENZIE,BAKKEN,2/4/2017,11/16/2016,11495,20926,SAND,Bbl,152707,7322000,NULL,9394,52.9,35,47.93652702,-103.3951062
33053074010000,32260,EQUINOR ENERGY LP,ENDERUD 9-4 #7TFH,MCKENZIE,BAKKEN,8/6/2018,6/14/2018,11677,22773,SAND,Bbl,334840,8899257,NULL,8675,84.2,45,48.0251508,-103.2330819
33053074000000,32255,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND  5198 44-33 12B,MCKENZIE,BAKKEN,3/28/2017,2/19/2017,11453,20791,SAND,Bbl,236502,3990957,NULL,9233,78,50,47.84838161,-103.2228079
33053073990000,32254,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND  5198 44-33 11T,MCKENZIE,BAKKEN,3/25/2017,3/4/2017,11523,21005,SAND,Bbl,224824,3987700,NULL,9879,76,50,47.84838186,-103.2229424
33053073980000,32248,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND  5098 13-4 10T,MCKENZIE,BAKKEN,3/7/2017,2/1/2017,11480,21495,SAND,Bbl,68422,1669613,NULL,8942,76,10,47.84728474,-103.2285502
33053073970000,32247,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND  5098 13-4 9B,MCKENZIE,BAKKEN,3/29/2017,2/7/2017,11372,21161,SAND,Bbl,261984,10085690,NULL,9353,81,50,47.84728499,-103.2286847
33053073960000,32246,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND  5098 13-4 8T,MCKENZIE,BAKKEN,3/30/2017,1/31/2017,11460,21341,SAND,Bbl,277686,10152191,NULL,9184,82,50,47.84728524,-103.2288192
33053073950000,32245,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND  5098 13-4 7B,MCKENZIE,BAKKEN,4/1/2017,1/31/2017,11395,21341,SAND,Bbl,281409,10186770,NULL,10174,88,50,47.84728549,-103.2289537
33053073940000,32244,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND   5198 41-33 6T,MCKENZIE,BAKKEN,3/26/2017,1/16/2017,11525,21338,SAND,Bbl,226252,3995611,NULL,9311,76,50,47.84849722,-103.2378743
33053073930000,32243,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND   5198 41-33 5B,MCKENZIE,BAKKEN,3/25/2017,1/16/2017,11501,20761,SAND,Bbl,226022,4009302,NULL,9324,77,50,47.84849747,-103.2380089
33053073920000,32242,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND   5198 41-33 4T,MCKENZIE,BAKKEN,2/24/2017,12/16/2016,11535,20995,SAND,Bbl,230552,3918160,NULL,9195,79,50,47.84849772,-103.2381434
33053073910000,32241,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND   5198 41-33 3B,MCKENZIE,BAKKEN,2/25/2017,12/15/2016,11457,20915,SAND,Bbl,229147,3964207,NULL,9186,81,50,47.84849797,-103.2382779
33053073900000,32240,OASIS PETROLEUM NORTH AMERICA LLC,FORLAND   5198 41-33 2TX,MCKENZIE,BAKKEN,2/14/2017,11/26/2016,11611,20995,SAND,Bbl,240088,37811554,NULL,9306,76,50,47.84860898,-103.2390113
33053073890000,32239,OASIS PETROLEUM NORTH AMERICA LLC,ROLFSON S  5198 41-33 14BX,MCKENZIE,BAKKEN,2/13/2017,11/26/2016,11403,20985,SAND,Bbl,254424,3992500,NULL,9323,78,50,47.84860923,-103.2391459
33105042170000,32238,EQUINOR ENERGY LP,MARK 4-9F XE  #1H,WILLIAMS,BAKKEN,1/31/2019,9/14/2018,11268,20992,SAND,Bbl,230615,8761727,15,8773,81.7,47,48.19656319,-103.5440207
33053073880000,32233,"BRUIN E&P OPERATING, LLC",FORT BERTHOLD  152-94-15B-22-8H,MCKENZIE,SANISH,1/15/2019,12/16/2018,11200,21111,SAND,Bbl,243389,12386741,15,9724,71,54,47.99149649,-102.696618
